species_id,specie_name,family_molecules,family_morphology,class,synonym_species,specie_description
647,Dipsastraea danai,Merulinidae,Faviidae,Hexacorallia,"",""
5,Dipsastraea faviaformis,Merulinidae,Mussidae,Hexacorallia,"",Will be changed to Dipsastrea shortly but use Acanthastrea until finalised
648,Dipsastraea favus,Merulinidae,Faviidae,Hexacorallia,"",""
651,Dipsastraea helianthoides,Merulinidae,Faviidae,Hexacorallia,"",""
652,Dipsastraea lacuna,Merulinidae,Faviidae,Hexacorallia,"",""
343,Dipsastraea laddi,Merulinidae,Faviidae,Hexacorallia,"",""
653,Dipsastraea laxa,Merulinidae,Faviidae,Hexacorallia,"",""
655,Dipsastraea lizardensis,Merulinidae,Faviidae,Hexacorallia,"",""
656,Dipsastraea maritima,Merulinidae,Faviidae,Hexacorallia,"",""
657,Dipsastraea marshae,Merulinidae,Faviidae,Hexacorallia,"",""
658,Dipsastraea matthaii,Merulinidae,Faviidae,Hexacorallia,"",""
659,Dipsastraea maxima,Merulinidae,Faviidae,Hexacorallia,"",""
344,Dipsastraea mirabilis,Merulinidae,Faviidae,Hexacorallia,"",""
660,Dipsastraea pallida,Merulinidae,Faviidae,Hexacorallia,"",""
661,Dipsastraea rosaria,Merulinidae,Faviidae,Hexacorallia,"",""
662,Dipsastraea rotumana,Merulinidae,Faviidae,Hexacorallia,"",""
664,Dipsastraea speciosa,Merulinidae,Faviidae,Hexacorallia,"",""
666,Dipsastraea truncata,Merulinidae,Faviidae,Hexacorallia,"",""
667,Dipsastraea veroni,Merulinidae,Faviidae,Hexacorallia,"",""
668,Dipsastraea vietnamensis,Merulinidae,Faviidae,Hexacorallia,"",""
669,Dipsastraea wisseli,Merulinidae,Faviidae,Hexacorallia,"",""
4945,Discogorgia campanulifera,Paramuriceidae,,Octocorallia,"",
2187,Discophyton rudyi,Discophytidae,,Octocorallia,"",
3670,Distichogorgia sconsa,uncertain,,Octocorallia,"",
5451,Distichoptilum gracile,Protoptilidae,,Octocorallia,"",
2221,Drifa glomerata,Capnellidae,,Octocorallia,"",
591,Duncanopsammia axifuga,Dendrophylliidae,Dendrophylliidae,Hexacorallia,"",""
1546,Duncanopsammia peltata,Dendrophylliidae,Dendrophylliidae,Hexacorallia,"",""
592,Dunocyathus parasiticus,Turbinoliidae,Turbinoliidae,Hexacorallia,"",""
3194,Duva bicolor,Capnellidae,,Octocorallia,"",
2102,Duva florida,Capnellidae,,Octocorallia,"",
3195,Duva multiflora,Capnellidae,,Octocorallia,"",
3881,Echinisis armata,Mopseidae,,Octocorallia,"",
3882,Echinisis eltanin,Mopseidae,,Octocorallia,"",
3883,Echinisis persephone,Mopseidae,,Octocorallia,"",
2083,Echinisis spicata,Mopseidae,,Octocorallia,"",
3884,Echinisis vema,Mopseidae,,Octocorallia,"",
4650,Echinogorgia abietina,Paramuriceidae,,Octocorallia,"",
4687,Echinogorgia andamanensis,Paramuriceidae,,Octocorallia,"",
4651,Echinogorgia armata,Paramuriceidae,,Octocorallia,"",
4652,Echinogorgia aurantiaca,Paramuriceidae,,Octocorallia,"",
4653,Echinogorgia cerea,Paramuriceidae,,Octocorallia,"",
4654,Echinogorgia clausa,Paramuriceidae,,Octocorallia,"",
4655,Echinogorgia complexa,Paramuriceidae,,Octocorallia,"",
4656,Echinogorgia flabellum,Paramuriceidae,,Octocorallia,"",
4657,Echinogorgia flexilis,Paramuriceidae,,Octocorallia,"",
4658,Echinogorgia furfuracea,Paramuriceidae,,Octocorallia,"",
4659,Echinogorgia gracillima,Paramuriceidae,,Octocorallia,"",
4660,Echinogorgia granifera,Paramuriceidae,,Octocorallia,"",
4661,Echinogorgia humilis,Paramuriceidae,,Octocorallia,"",
4662,Echinogorgia japonica,Paramuriceidae,,Octocorallia,"",
4663,Echinogorgia lami,Paramuriceidae,,Octocorallia,"",
4664,Echinogorgia macrospiculata,Paramuriceidae,,Octocorallia,"",
4665,Echinogorgia mertoni,Paramuriceidae,,Octocorallia,"",
4666,Echinogorgia modesta,Paramuriceidae,,Octocorallia,"",
4667,Echinogorgia multispinosa,Paramuriceidae,,Octocorallia,"",
4668,Echinogorgia muricelloides,Paramuriceidae,,Octocorallia,"",
4669,Echinogorgia noumea,Paramuriceidae,,Octocorallia,"",
4670,Echinogorgia operculata,Paramuriceidae,,Octocorallia,"",
4671,Echinogorgia pinnata,Paramuriceidae,,Octocorallia,"",
4672,Echinogorgia pseudosassapo,Paramuriceidae,,Octocorallia,"",
4673,Echinogorgia ramosa_Thomson&Henderson_1905,Paramuriceidae,,Octocorallia,"",
5654,Echinogorgia ramosa_Thomson&Russell_1909,Paramuriceidae,,Octocorallia,"",
4674,Echinogorgia ramulosa,Paramuriceidae,,Octocorallia,"",
4675,Echinogorgia rebekka,Paramuriceidae,,Octocorallia,"",
4676,Echinogorgia reticulata,Paramuriceidae,,Octocorallia,"",
4677,Echinogorgia ridleyi,Paramuriceidae,,Octocorallia,"",
4678,Echinogorgia russelli,Paramuriceidae,,Octocorallia,"",
4679,Echinogorgia sasappo,Paramuriceidae,,Octocorallia,"",
4680,Echinogorgia sphaerophora,Paramuriceidae,,Octocorallia,"",
4887,Echinogorgia squamata,Paramuriceidae,,Octocorallia,"",
4681,Echinogorgia stellata,Paramuriceidae,,Octocorallia,"",
4617,Echinogorgia stellifera,Paramuriceidae,,Octocorallia,"",
4682,Echinogorgia studeri,Paramuriceidae,,Octocorallia,"",
4683,Echinogorgia thomsonideani,Paramuriceidae,,Octocorallia,"",
4684,Echinogorgia toombo,Paramuriceidae,,Octocorallia,"",
4685,Echinogorgia umbratica,Paramuriceidae,,Octocorallia,"",
4686,Echinogorgia verrucosa,Paramuriceidae,,Octocorallia,"",
593,Echinomorpha nishihirai,Lobophyllidae,Mussidae,Hexacorallia,"",""
4688,Echinomuricea bicornis,Paramuriceidae,,Octocorallia,"",
4689,Echinomuricea borealis,Paramuriceidae,,Octocorallia,"",
4690,Echinomuricea coccinea,Paramuriceidae,,Octocorallia,"",
4691,Echinomuricea collaris,Paramuriceidae,,Octocorallia,"",
4692,Echinomuricea coronalis,Paramuriceidae,,Octocorallia,"",
4693,Echinomuricea costata,Paramuriceidae,,Octocorallia,"",
4694,Echinomuricea cylindrica,Paramuriceidae,,Octocorallia,"",
4695,Echinomuricea horrida,Paramuriceidae,,Octocorallia,"",
4696,Echinomuricea indica,Paramuriceidae,,Octocorallia,"",
4697,Echinomuricea indomalaccensis,Paramuriceidae,,Octocorallia,"",
4698,Echinomuricea ochracea,Paramuriceidae,,Octocorallia,"",
4699,Echinomuricea peterseni,Paramuriceidae,,Octocorallia,"",
4700,Echinomuricea philippinensis,Paramuriceidae,,Octocorallia,"",
4701,Echinomuricea pulchra,Paramuriceidae,,Octocorallia,"",
4702,Echinomuricea ramosa,Paramuriceidae,,Octocorallia,"",
4703,Echinomuricea spinifera,Paramuriceidae,,Octocorallia,"",
4704,Echinomuricea spinosa,Paramuriceidae,,Octocorallia,"",
4705,Echinomuricea splendens,Paramuriceidae,,Octocorallia,"",
4707,Echinomuricea uliginosa,Paramuriceidae,,Octocorallia,"",
594,Echinophyllia aspera,Lobophyllidae,Pectiniidae,Hexacorallia,"",""
595,Echinophyllia costata,Lobophyllidae,Pectiniidae,Hexacorallia,"",""
596,Echinophyllia echinata,Lobophyllidae,Pectiniidae,Hexacorallia,"",""
597,Echinophyllia echinoporoides,Lobophyllidae,Pectiniidae,Hexacorallia,"",""
598,Echinophyllia maxima,Lobophyllidae,Pectiniidae,Hexacorallia,"",""
599,Echinophyllia orpheensis,Lobophyllidae,Pectiniidae,Hexacorallia,"",""
600,Echinophyllia patula,Lobophyllidae,Pectiniidae,Hexacorallia,"",""
601,Echinophyllia pectinata,Lobophyllidae,Pectiniidae,Hexacorallia,"",""
1564,Echinophyllia tarae,Mussidae,Faviidae,Hexacorallia,"",""
603,Echinopora ashmorensis,Merulinidae,Faviidae,Hexacorallia,"",""
604,Echinopora forskaliana,Merulinidae,Faviidae,Hexacorallia,"",""
605,Echinopora fruticulosa,Merulinidae,Faviidae,Hexacorallia,"",""
606,Echinopora gemmacea,Merulinidae,Faviidae,Hexacorallia,"",""
607,Echinopora grandicula,Merulinidae,Faviidae,Hexacorallia,"",Nomen nudum
608,Echinopora hirsutissima,Merulinidae,Faviidae,Hexacorallia,"",""
609,Echinopora horrida,Merulinidae,Faviidae,Hexacorallia,"",""
610,Echinopora irregularis,Merulinidae,Faviidae,Hexacorallia,"",""
611,Echinopora lamellosa,Merulinidae,Faviidae,Hexacorallia,"",""
612,Echinopora mammiformis,Merulinidae,Faviidae,Hexacorallia,"",""
613,Echinopora pacificus,Merulinidae,Faviidae,Hexacorallia,"",""
614,Echinopora robusta,Merulinidae,Faviidae,Hexacorallia,"",""
602,Echinopora taylorae,Merulinidae,Faviidae,Hexacorallia,"",""
616,Echinopora tiranensis,Merulinidae,Faviidae,Hexacorallia,"",""
5427,Echinoptilum asperum,Echinoptilidae,,Octocorallia,"",
5428,Echinoptilum echinatum,Echinoptilidae,,Octocorallia,"",
5429,Echinoptilum elongatum,Echinoptilidae,,Octocorallia,"",
5430,Echinoptilum macintoshi,Echinoptilidae,,Octocorallia,"",
5431,Echinoptilum minimum,Echinoptilidae,,Octocorallia,"",
5432,Echinoptilum roseum,Echinoptilidae,,Octocorallia,"",
617,Eguchipsammia cornucopia,Dendrophylliidae,Dendrophylliidae,Hexacorallia,"",""
618,Eguchipsammia fistula,Dendrophylliidae,Dendrophylliidae,Hexacorallia,"",""
619,Eguchipsammia gaditana,Dendrophylliidae,Dendrophylliidae,Hexacorallia,"",""
620,Eguchipsammia japonica,Dendrophylliidae,Dendrophylliidae,Hexacorallia,"",""
621,Eguchipsammia serpentina,Dendrophylliidae,Dendrophylliidae,Hexacorallia,"",""
622,Eguchipsammia wellsi,Dendrophylliidae,Dendrophylliidae,Hexacorallia,"",""
3839,Eknomisis dalioi,Keratoisididae,,Octocorallia,"",
4708,Elasmogorgia filiformis,uncertain,,Octocorallia,"",
4709,Elasmogorgia flexilis,uncertain,,Octocorallia,"",
4710,Elasmogorgia ramosa,uncertain,,Octocorallia,"",
2588,Elbeenus lauramartinae,Aquaumbridae,,Octocorallia,"",
5406,Elenanthus violaceus,Malacalcyonacea_incertae_sedis,,Octocorallia,"",
2589,Eleutherobia australiensis,Alcyoniidae,,Octocorallia,"",
2590,Eleutherobia dofleini,Alcyoniidae,,Octocorallia,"",
2591,Eleutherobia duriuscula,Alcyoniidae,,Octocorallia,"",
2592,Eleutherobia flava,Alcyoniidae,,Octocorallia,"",
2593,Eleutherobia grandiflora,Alcyoniidae,,Octocorallia,"",
2594,Eleutherobia imaharai,Alcyoniidae,,Octocorallia,"",
2595,Eleutherobia rigida,Alcyoniidae,,Octocorallia,"",
2147,Eleutherobia rubra,Alcyoniidae,,Octocorallia,"",
2596,Eleutherobia somaliensis,Alcyoniidae,,Octocorallia,"",
2597,Eleutherobia splendens,Alcyoniidae,,Octocorallia,"",
2598,Eleutherobia sumbawaensis,Alcyoniidae,,Octocorallia,"",
2599,Eleutherobia unicolor,Alcyoniidae,,Octocorallia,"",
2600,Eleutherobia vinadigitaria,Alcyoniidae,,Octocorallia,"",
3715,Ellisella acacesia,Ellisellidae,,Octocorallia,"",
3716,Ellisella andamanensis,Ellisellidae,,Octocorallia,"",
3717,Ellisella atlantica,Ellisellidae,,Octocorallia,"",
3718,Ellisella aurantiaca,Ellisellidae,,Octocorallia,"",
3719,Ellisella azilia,Ellisellidae,,Octocorallia,"",
3720,Ellisella candida,Ellisellidae,,Octocorallia,"",
3721,Ellisella ceratophyta,Ellisellidae,,Octocorallia,"",
3722,Ellisella cercidia,Ellisellidae,,Octocorallia,"",
3723,Ellisella ceylonensis,Ellisellidae,,Octocorallia,"",
3724,Ellisella cylindrica,Ellisellidae,,Octocorallia,"",
3725,Ellisella divisa,Ellisellidae,,Octocorallia,"",
3726,Ellisella dollfusi,Ellisellidae,,Octocorallia,"",
2067,Ellisella elongata,Ellisellidae,,Octocorallia,"",
3727,Ellisella erythraea,Ellisellidae,,Octocorallia,"",
3728,Ellisella eustala,Ellisellidae,,Octocorallia,"",
3729,Ellisella filiformis,Ellisellidae,,Octocorallia,"",
3731,Ellisella flava,Ellisellidae,,Octocorallia,"",
3732,Ellisella funiculina,Ellisellidae,,Octocorallia,"",
3733,Ellisella gracilis,Ellisellidae,,Octocorallia,"",
3734,Ellisella grandiflora,Ellisellidae,,Octocorallia,"",
3735,Ellisella grandis,Ellisellidae,,Octocorallia,"",
3737,Ellisella laevis,Ellisellidae,,Octocorallia,"",
2139,Ellisella limbaughi,Ellisellidae,,Octocorallia,"",
3738,Ellisella maculata,Ellisellidae,,Octocorallia,"",
3739,Ellisella marisrubri,Ellisellidae,,Octocorallia,"",
3740,Ellisella moniliformis,Ellisellidae,,Octocorallia,"",
3741,Ellisella nivea,Ellisellidae,,Octocorallia,"",
3742,Ellisella nuctenea,Ellisellidae,,Octocorallia,"",
2313,Ellisella paraplexauroides,Ellisellidae,,Octocorallia,"",
3743,Ellisella plexauroides,Ellisellidae,,Octocorallia,"",
3744,Ellisella quadrilineata,Ellisellidae,,Octocorallia,"",
3745,Ellisella rigida,Ellisellidae,,Octocorallia,"",
3746,Ellisella rosea,Ellisellidae,,Octocorallia,"",
3747,Ellisella rossafila,Ellisellidae,,Octocorallia,"",
3748,Ellisella rubra,Ellisellidae,,Octocorallia,"",
2143,Ellisella schmitti,Ellisellidae,,Octocorallia,"",
3749,Ellisella thomsoni,Ellisellidae,,Octocorallia,"",
3750,Ellisella vaughani,Ellisellidae,,Octocorallia,"",
623,Enallopsammia profunda,Dendrophylliidae,Dendrophylliidae,Hexacorallia,"",""
624,Enallopsammia pusilla,Dendrophylliidae,Dendrophylliidae,Hexacorallia,"",""
625,Enallopsammia rostrata,Dendrophylliidae,Dendrophylliidae,Hexacorallia,"",""
626,Endocyathopora laticostata,Turbinoliidae,Turbinoliidae,Hexacorallia,"",""
627,Endopachys bulbosa,Dendrophylliidae,Dendrophylliidae,Hexacorallia,"",""
628,Endopachys grayi,Dendrophylliidae,Dendrophylliidae,Hexacorallia,"",""
629,Endopsammia philippensis,Dendrophylliidae,Dendrophylliidae,Hexacorallia,"",""
630,Endopsammia pourtalesi,Dendrophylliidae,Dendrophylliidae,Hexacorallia,"",""
631,Endopsammia regularis,Dendrophylliidae,Dendrophylliidae,Hexacorallia,"",""
632,Enigmopora darveliensis,Acroporidae,Acroporidae,Hexacorallia,"",""
5414,Epiphaxum breve,Aulopsammiidae,,Octocorallia,"",
5415,Epiphaxum micropora,Aulopsammiidae,,Octocorallia,"",
5416,Epiphaxum septifer,Aulopsammiidae,,Octocorallia,"",
633,Ericiocyathus echinatus,Caryophylliidae,Caryophylliidae,Hexacorallia,"",""
634,Erythrastrea flabellata,Merulinidae,Faviidae,Hexacorallia,"",""
2046,Erythropodium caribaeorum,Erythropodiidae,,Octocorallia,"",
2406,Erythropodium hicksoni,Erythropodiidae,,Octocorallia,"",
5029,Erythropodium salomonense,Erythropodiidae,,Octocorallia,"",
5030,Erythropodium taoyuanensis,Erythropodiidae,,Octocorallia,"",
4371,Eugorgia alba,Gorgoniidae,,Octocorallia,"",
4372,Eugorgia ampla,Gorgoniidae,,Octocorallia,"",
2132,Eugorgia aurantiaca,Gorgoniidae,,Octocorallia,"",
5661,Eugorgia beebei,Gorgoniidae,,Octocorallia,"",
4373,Eugorgia bradleyi,Gorgoniidae,,Octocorallia,"",
4374,Eugorgia daniana,Gorgoniidae,,Octocorallia,"",
4375,Eugorgia excelsa,Gorgoniidae,,Octocorallia,"",
4376,Eugorgia multifida,Gorgoniidae,,Octocorallia,"",
4377,Eugorgia mutabilis,Gorgoniidae,,Octocorallia,"",
4378,Eugorgia nobilis,Gorgoniidae,,Octocorallia,"",
4379,Eugorgia panamensis,Gorgoniidae,,Octocorallia,"",
4380,Eugorgia purpurascens,Gorgoniidae,,Octocorallia,"",
4381,Eugorgia querciformis,Gorgoniidae,,Octocorallia,"",
4382,Eugorgia rubens,Gorgoniidae,,Octocorallia,"",
4383,Eugorgia siedenburgae,Gorgoniidae,,Octocorallia,"",
4384,Eugorgia wilkiei,Gorgoniidae,,Octocorallia,"",
3196,Eunephthya celata,Capnellidae,,Octocorallia,"",
3197,Eunephthya ericius,Capnellidae,,Octocorallia,"",
3198,Eunephthya granulata,Capnellidae,,Octocorallia,"",
3199,Eunephthya shirleyae,Capnellidae,,Octocorallia,"",
3200,Eunephthya susanae,Capnellidae,,Octocorallia,"",
3201,Eunephthya thyrsoidea,Capnellidae,,Octocorallia,"",
4711,Eunicea aspera,Plexauridae,,Octocorallia,"",
2141,Eunicea asperula,Plexauridae,,Octocorallia,"",
2142,Eunicea calyculata,Plexauridae,,Octocorallia,"",
4712,Eunicea castelnaudi,Plexauridae,,Octocorallia,"",
2055,Eunicea clavigera,Plexauridae,,Octocorallia,"",
4714,Eunicea distans,Plexauridae,,Octocorallia,"",
2014,Eunicea flexuosa,Plexauridae,,Octocorallia,"",
2053,Eunicea fusca,Plexauridae,,Octocorallia,"",
4716,Eunicea hicksoni,Plexauridae,,Octocorallia,"",
4717,Eunicea hirta,Plexauridae,,Octocorallia,"",
4719,Eunicea knighti,Plexauridae,,Octocorallia,"",
2054,Eunicea laciniata,Plexauridae,,Octocorallia,"",
2021,Eunicea laxispica,Plexauridae,,Octocorallia,"",
2052,Eunicea mammosa,Plexauridae,,Octocorallia,"",
2344,Eunicea pallida,Plexauridae,,Octocorallia,"",
4722,Eunicea palmeri,Plexauridae,,Octocorallia,"",
2051,Eunicea pinta,Plexauridae,,Octocorallia,"",
4725,Eunicea stromyeri,Plexauridae,,Octocorallia,"",
2022,Eunicea succinea,Plexauridae,,Octocorallia,"",
2345,Eunicea tayrona,Plexauridae,,Octocorallia,"",
2020,Eunicea tourneforti,Plexauridae,,Octocorallia,"",
4386,Eunicella albicans,Eunicellidae,,Octocorallia,"",
2007,Eunicella cavolini,Eunicellidae,,Octocorallia,"",
4387,Eunicella crinita,Eunicellidae,,Octocorallia,"",
4388,Eunicella filifica,Eunicellidae,,Octocorallia,"",
4389,Eunicella filiformis,Eunicellidae,,Octocorallia,"",
4390,Eunicella filum,Eunicellidae,,Octocorallia,"",
4391,Eunicella gazella,Eunicellidae,,Octocorallia,"",
4392,Eunicella gracilis,Eunicellidae,,Octocorallia,"",
4393,Eunicella granulata,Eunicellidae,,Octocorallia,"",
4394,Eunicella hendersoni,Eunicellidae,,Octocorallia,"",
4395,Eunicella kochi,Eunicellidae,,Octocorallia,"",
4396,Eunicella labiata,Eunicellidae,,Octocorallia,"",
4397,Eunicella lata,Eunicellidae,,Octocorallia,"",
2131,Eunicella microthela,Eunicellidae,,Octocorallia,"",
4399,Eunicella palma,Eunicellidae,,Octocorallia,"",
4400,Eunicella papillifera,Eunicellidae,,Octocorallia,"",
4401,Eunicella pendula,Eunicellidae,,Octocorallia,"",
4402,Eunicella pillsbury,Eunicellidae,,Octocorallia,"",
4403,Eunicella racemosa,Eunicellidae,,Octocorallia,"",
4404,Eunicella rigida,Eunicellidae,,Octocorallia,"",
2006,Eunicella singularis,Eunicellidae,,Octocorallia,"",
4405,Eunicella tricoronata,Eunicellidae,,Octocorallia,"",
2008,Eunicella verrucosa,Eunicellidae,,Octocorallia,"",
635,Euphyllia ancora,Euphylliidae,Euphyllidae,Hexacorallia,"",""
636,Euphyllia cristata,Euphylliidae,Euphyllidae,Hexacorallia,"",""
637,Euphyllia divisa,Euphylliidae,Euphyllidae,Hexacorallia,"",""
638,Euphyllia fimbriata,Euphylliidae,Euphyllidae,Hexacorallia,"",""
639,Euphyllia glabrescens,Euphylliidae,Euphyllidae,Hexacorallia,"",""
640,Euphyllia paraancora,Euphylliidae,Euphyllidae,Hexacorallia,"",""
641,Euphyllia paradivisa,Euphylliidae,Euphyllidae,Hexacorallia,"",""
642,Euphyllia paraglabrescens,Euphylliidae,Euphyllidae,Hexacorallia,"",""
643,Euphyllia yaeyamaensis,Euphylliidae,Euphyllidae,Hexacorallia,"",""
4726,Euplexaura abietina,Euplexauridae,,Octocorallia,"",
4727,Euplexaura albida,Euplexauridae,,Octocorallia,"",
4728,Euplexaura amerea,Euplexauridae,,Octocorallia,"",
4729,Euplexaura anastomosans,Euplexauridae,,Octocorallia,"",
4730,Euplexaura arbuscula,Euplexauridae,,Octocorallia,"",
4731,Euplexaura aruensis,Euplexauridae,,Octocorallia,"",
4732,Euplexaura attenuata,Euplexauridae,,Octocorallia,"",
4733,Euplexaura boninensis,Euplexauridae,,Octocorallia,"",
4734,Euplexaura braueri,Euplexauridae,,Octocorallia,"",
4735,Euplexaura capensis,Euplexauridae,,Octocorallia,"",
4736,Euplexaura cervicornis,Euplexauridae,,Octocorallia,"",
4737,Euplexaura crassa,Euplexauridae,,Octocorallia,"",
4738,Euplexaura curvata,Euplexauridae,,Octocorallia,"",
4739,Euplexaura divergens,Euplexauridae,,Octocorallia,"",
4740,Euplexaura erecta,Euplexauridae,,Octocorallia,"",
4741,Euplexaura javensis,Euplexauridae,,Octocorallia,"",
4742,Euplexaura kuekenthali,Euplexauridae,,Octocorallia,"",
4743,Euplexaura media,Euplexauridae,,Octocorallia,"",
4744,Euplexaura mitsukurii,Euplexauridae,,Octocorallia,"",
4745,Euplexaura multiflora,Euplexauridae,,Octocorallia,"",
2122,Euplexaura nuttingi,Euplexauridae,,Octocorallia,"",
4746,Euplexaura parciclados,Euplexauridae,,Octocorallia,"",
4747,Euplexaura parva,Euplexauridae,,Octocorallia,"",
4748,Euplexaura pendula,Euplexauridae,,Octocorallia,"",
4749,Euplexaura pinnata,Euplexauridae,,Octocorallia,"",
4750,Euplexaura plana,Euplexauridae,,Octocorallia,"",
4751,Euplexaura recta,Euplexauridae,,Octocorallia,"",
4752,Euplexaura reticulata,Euplexauridae,,Octocorallia,"",
4753,Euplexaura rhipidalis,Euplexauridae,,Octocorallia,"",
4916,Euplexaura ridleyi,Euplexauridae,,Octocorallia,"",
4754,Euplexaura robusta,Euplexauridae,,Octocorallia,"",
4755,Euplexaura rubra,Euplexauridae,,Octocorallia,"",
4756,Euplexaura sparsiflora,Euplexauridae,,Octocorallia,"",
4757,Euplexaura thomsoni,Euplexauridae,,Octocorallia,"",
4758,Euplexaura yayoii,Euplexauridae,,Octocorallia,"",
644,Eusmilia fastigiata,Meandrinidae,Meandrinidae,Hexacorallia,"",""
3516,Ezziona dinesenae,Xeniidae,,Octocorallia,"",
645,Falcatoflabellum rauolensis,Flabellidae,Flabellidae,Hexacorallia,"",""
2266,Fannyella (Cyathogorgia) spinosa,Primnoidae,,Octocorallia,"",
4062,Fannyella (Fannyella) kuekenthali,Primnoidae,,Octocorallia,"",
2072,Fannyella (Fannyella) rossii,Primnoidae,,Octocorallia,"",
2071,Fannyella (Scyphogorgia) abies,Primnoidae,,Octocorallia,"",
3517,Fasciclia lobata,Xeniidae,,Octocorallia,"",
3518,Fasciclia ofwegeni,Xeniidae,,Octocorallia,"",
649,Favia fragum,Mussidae,Faviidae,Hexacorallia,"",""
650,Favia gravida,Mussidae,Faviidae,Hexacorallia,"",""
670,Favites abdita,Merulinidae,Faviidae,Hexacorallia,"",""
671,Favites acuticollis,Merulinidae,Faviidae,Hexacorallia,"",""
673,Favites chinensis,Merulinidae,Faviidae,Hexacorallia,"",""
976,Favites colemani,Merulinidae,Faviidae,Hexacorallia,"",""
674,Favites complanata,Merulinidae,Faviidae,Hexacorallia,"",""
675,Favites flexuosa,Merulinidae,Faviidae,Hexacorallia,"",""
676,Favites halicora,Merulinidae,Faviidae,Hexacorallia,"",""
980,Favites magnistellata,Merulinidae,Faviidae,Hexacorallia,"",""
672,Favites melicerum,Merulinidae,Faviidae,Hexacorallia,"",""
677,Favites micropentagonus,Merulinidae,Faviidae,Hexacorallia,"",""
678,Favites paraflexuosus,Merulinidae,Faviidae,Hexacorallia,"",""
679,Favites pentagona,Merulinidae,Faviidae,Hexacorallia,"",""
663,Favites rotundata,Merulinidae,Faviidae,Hexacorallia,"",""
682,Favites spinosa,Merulinidae,Faviidae,Hexacorallia,"",""
683,Favites stylifera,Merulinidae,Faviidae,Hexacorallia,"",""
984,Favites valenciennesi,Merulinidae,Faviidae,Hexacorallia,"",""
684,Favites vasta,Merulinidae,Faviidae,Hexacorallia,"",""
